pop_dens_km2,INCTOT,mode,TRANTIME
71.49725605313672,575237,Car,90
1741.7687028962457,34616,Car,25
1837.152767589712,8633,Car,30
1095.2413525406157,13337,Car,30
1599.3119441802817,86540,Car,45
5.673439576429438,29891,Car,15
3382.0149426766625,81349,Walk,10
224.17696498902583,118702,Car,8
4805.761640774531,338000,Car,40
4793.7849543403345,51797,Car,30
684.3996446633791,231825,Car,60
817.5440602950174,37288,Car,45
1024.137195472137,34531,Car,9
2647.0255236680027,64000,Car,45
2637.9784679517757,41006,Car,30
5174.717068652069,26073,Car,20
814.1070662668714,83435,Car,15
4166.572432700924,352512,Car,5
1793.2539565756697,7338,Car,5
1793.2539565756697,50906,Car,105
141.44753707577988,31288,Car,10
6835.090924202067,67118,Car,20
1011.4787589504504,12217,Car,10
82.21962897779703,60430,Car,30
4793.7849543403345,28507,Car,30
1378.4329481561615,514168,Car,35
414.0839694210378,18773,Car,5
2074.489690088129,94000,Car,40
8950.058266729697,30000,Transit,40
1548.3401409340267,50000,Car,7
3476.5529712446337,1295,Car,15
2491.078888450936,143860,Car,30
137.84136844086063,7900,Car,5
2625.319322877755,23362,Car,30
3448.7742414025097,32373,Car,15
3310.57184109785,73379,Car,20
43.032256899062745,193442,Car,90
1854.9874839052063,74576,Car,5
3294.079719525894,61087,Car,20
149.94912085052445,61563,Car,5
1102.2505698932246,10000,Car,30
787.3347984866379,66178,Car,30
3460.8760323029132,96522,Car,30
2209.848422552094,62576,Transit,35
595.814902035487,93864,Car,30
1431.9573586634851,5215,Transit,6
2068.377681257994,86540,Car,45
1836.6656558801335,31288,Other,30
235.47831910320036,18345,Car,20
2833.0184246670283,1120,Car,15
198.5765733989609,50906,Car,30
17.21289909831594,36800,Car,15
51.94116022178356,62576,Car,23
2120.800604059369,47300,Car,10
406.4624805683746,7196,Car,10
1927.98541304821,90000,Car,30
1013.1528395686116,208587,Car,40
4946.505090494199,6109,Car,20
149.94912085052445,26634,Other,1
2724.5410595244466,65705,Car,45
1793.2539565756697,31961,Car,20
1915.1020513438148,52535,Car,5
69.53558858902565,50906,Car,30
5302.13054306082,4101,Car,60
3.050834461442578,16290,Walk,10
1219.4266917698385,7000,Car,30
2062.309698019712,5500,Car,8
16.967153641313576,27625,Car,40
4233.045660011577,20261,Car,15
54.36875488796769,31053,Car,15
595.814902035487,128283,Car,35
2518.7219590912882,28057,Car,30
779.8607376082659,81449,Transit,15
216.1630811115002,4072,Car,15
2089.9599963266373,65000,Car,15
2519.6515280865733,147627,Car,20
710.0436425445914,79600,Car,142
1546.6970570604287,78220,Car,60
2340.0053667971383,30683,Car,50
1050.7333964560428,5000,Car,10
1932.275716164468,48722,Car,30
885.9237858912167,33026,Car,20
2697.0389311706585,42615,Car,25
595.814902035487,130367,Car,15
4041.6688291138985,28057,Car,20
1660.3573813213725,1044,Car,15
497.2148369840991,69249,Car,15
964.2654641443904,62857,Car,25
4512.853558775294,536944,Car,45
37.76654145645725,52147,Car,15
5313.288514719413,53955,Car,60
5417.121999091299,261777,Car,10
1398.1619236678732,84000,Car,35
1621.9559190546183,20000,Car,20
34.749850842598754,45472,Walk,1
543.0700466147426,183261,Car,25
1044.8538793774817,45815,Car,5
10215.948057260568,106537,Transit,60
5484.827170757685,26471,Car,45
2637.9784679517757,34531,Car,45
848.284757452264,106537,Car,90
1927.98541304821,102219,Car,20
2518.7219590912882,38000,Car,30
1911.122244688033,98757,Car,40
2191.599621475133,80000,Car,35
5050.036759132712,21307,Car,60
5302.13054306082,27000,Car,20
5050.036759132712,26634,Car,10
1577.169472515998,59051,Car,45
2086.588508726558,4000,Car,20
2209.848422552094,52942,Car,40
232.09858628435913,70314,Car,10
848.284757452264,120000,Car,11
54.36875488796769,75537,Car,30
232.09858628435913,207961,Car,10
95.9472615290039,143292,Car,30
1219.4266917698385,110000,Car,25
4165.771554556369,5840,Car,10
2098.3732260899965,119938,Car,20
4259.5252447824805,47852,Car,15
497.2148369840991,93864,Car,55
1558.6210875856664,29298,Car,20
4526.360056790183,40000,Car,30
932.3884380264492,18564,Car,40
3382.0149426766625,199551,Car,5
100.76707945331876,83415,Car,30
2555.3260895180456,25569,Car,25
964.2654641443904,24604,Car,30
4165.771554556369,4067,Car,10
1837.152767589712,80306,Car,45
1095.2413525406157,60000,Car,30
41.948802464167,74149,Car,45
3444.088982718044,26634,Car,15
1013.1528395686116,31562,Car,15
15.495200130247753,26471,Car,10
1114.7115646317434,3563,Car,20
2191.599621475133,48870,Car,35
4793.7849543403345,94386,Walk,5
4219.843141706183,52147,Car,45
11187.252927309495,29900,Transit,20
2920.646488778098,80000,Car,60
3350.685266425556,11264,Car,45
1011.4787589504504,43000,Car,45
25.619850479192458,6258,Car,45
56.81777627983004,43164,Car,7
2555.3260895180456,32373,Car,15
6835.090924202067,73006,Car,30
100.76707945331876,38353,Car,25
2031.264236909056,18000,Car,45
2973.531734799079,140284,Car,30
28.1728158848998,12000,Car,25
2254.731523362627,15980,Car,15
968.0657487333756,97120,Car,45
27.648972747000617,57361,Car,50
5484.827170757685,80000,Car,30
95.9472615290039,15107,Car,5
1854.9874839052063,23201,Car,12
56.81777627983004,99079,Car,30
406.4624805683746,5327,Car,10
1932.275716164468,62576,Car,30
1831.3052648080136,40675,Car,10
1686.2433753790658,62000,Car,30
6563.422734862032,90645,Car,15
3310.57184109785,137000,Car,55
4793.7849543403345,15272,Car,20
4946.505090494199,45000,Car,20
224.17696498902583,50061,Car,15
1013.1528395686116,95031,Car,10
1621.9559190546183,156470,Car,5
235.47831910320036,62576,Car,60
2637.9784679517757,15272,Car,25
3904.366231772678,120428,Car,50
443.8694860582874,15341,Car,10
1546.6970570604287,77177,Car,15
2031.264236909056,24503,Car,10
3.8031644624400807,64746,Car,10
2353.339265807489,350709,Car,60
1050.392515961858,22160,Car,5
1233.672103688236,110000,Car,10
1352.6509476857848,36690,Car,30
1483.6858323664858,97120,Car,50
54.36875488796769,28765,Car,15
5.673439576429438,814,Car,5
51.94116022178356,195000,Car,15
20.672696039149265,43164,Car,40
1884.2009010435795,91631,Car,25
1548.3401409340267,106537,Car,45
137.84136844086063,107803,Car,20
6835.090924202067,41717,Car,20
1095.2413525406157,160000,Car,45
32.80419330801806,32373,Car,18
2491.078888450936,330,Car,15
387.5760233847532,8000,Car,2
2115.9620501162835,30000,Car,20
1558.6210875856664,18129,Car,20
2353.339265807489,20362,Car,30
3.050834461442578,82671,Car,45
1548.3401409340267,4172,Car,25
1558.6210875856664,145690,Car,25
3130.354728846658,64746,Car,10
235.47831910320036,26073,Car,45
1546.6970570604287,63922,Car,30
1741.7687028962457,96721,Car,60
1546.6970570604287,10000,Car,10
1219.4266917698385,159805,Car,15
1161.5486006192025,65000,Car,10
2973.531734799079,50061,Car,50
198.5765733989609,12949,Car,20
95.9472615290039,21307,Car,22
406.4624805683746,10791,Car,15
1927.98541304821,3600,Walk,40
1393.5816733885115,18111,Car,60
1505.8902495711786,60000,Car,30
16.967153641313576,126043,Car,1
848.284757452264,182200,Car,30
69.53558858902565,58000,Car,142
3177.14776432953,23000,Car,30
4805.761640774531,343048,Car,25
269.759781196087,15644,Car,30
5302.13054306082,64700,Car,30
2209.848422552094,37769,Car,30
2286.329613587375,80933,Car,30
1568.126545641238,25453,Other,20
140.01210628625583,34417,Car,30
4805.761640774531,15018,Car,30
2068.377681257994,41222,Walk,30
360.6120384119969,119938,Car,50
2491.078888450936,200000,Car,30
25.619850479192458,32373,Car,15
2637.9784679517757,12784,Car,20
18.33267418049767,15448,Car,30
6563.422734862032,64746,Car,30
2098.3732260899965,29016,Car,10
1886.6520761570664,45000,Car,20
1352.6509476857848,940,Car,25
3915.622294327765,76003,Car,25
3382.0149426766625,20362,Car,45
1431.9573586634851,28765,Car,10
1884.2009010435795,55000,Transit,20
1911.122244688033,64746,Car,45
3.050834461442578,44846,Car,5
71.49725605313672,47141,Car,2
355.320913042159,53955,Car,15
32.80419330801806,30544,Car,10
848.284757452264,14400,Car,5
1568.126545641238,59351,Car,45
1741.7687028962457,40000,Car,20
848.284757452264,23988,Car,60
76.05738742153386,44243,Car,20
1168.6257754600408,39632,Car,10
43.032256899062745,58595,Car,15
5417.121999091299,521208,Car,30
8950.058266729697,12784,Car,12
784.9993835275449,25030,Car,10
3005.322515689489,32580,Car,30
2353.339265807489,19208,Car,45
595.814902035487,60726,Car,141
885.9237858912167,25761,Car,15
3444.088982718044,18326,Car,35
2115.9620501162835,24819,Car,40
430.3458120715692,62680,Car,20
3904.366231772678,12600,Car,40
4792.543525549976,15644,Car,7
2724.5410595244466,20000,Bike,15
814.1070662668714,611,Car,15
2286.329613587375,34531,Car,10
2552.6478539100285,9386,Car,15
850.9048997727095,200000,Car,45
224.17696498902583,80933,Car,20
2625.319322877755,67791,Car,10
3117.255494319013,17046,Car,50
43.032256899062745,77696,Car,4
235.47831910320036,11719,Car,45
27.648972747000617,85251,Car,90
2086.588508726558,5423,Car,50
5302.13054306082,30544,Car,30
430.3458120715692,71268,Car,35
5174.717068652069,47100,Transit,60
2062.309698019712,74017,Car,5
1393.5816733885115,83435,Car,30
4813.583350217678,36000,Car,60
2062.309698019712,104294,Car,25
661.1329156252076,23438,Car,8
3382.0149426766625,31392,Car,30
20.672696039149265,83435,Car,15
1741.7687028962457,35634,Car,15
1915.1020513438148,97481,Car,15
4935.628291144081,85229,Car,20
1911.122244688033,30896,Car,20
5050.036759132712,62159,Car,60
1793.2539565756697,61185,Car,30
430.3458120715692,224231,Car,10
1837.152767589712,52147,Car,20
1141.0739972048202,12784,Car,10
3005.322515689489,16290,Car,15
1315.621387054669,4072,Car,30
4166.572432700924,62680,Car,8
5302.13054306082,17834,Car,10
1168.6257754600408,80000,Car,6
2780.4256528506885,81713,Car,15
1927.98541304821,66178,Car,30
14.727050735184504,70142,Car,6
1886.6520761570664,26870,Car,20
141.44753707577988,28057,Car,5
232.09858628435913,72000,Car,10
1114.7115646317434,18111,Car,10
100.76707945331876,21100,Car,15
5302.13054306082,22373,Car,30
20.672696039149265,71806,Car,60
1050.392515961858,130000,Car,10
1114.7115646317434,390636,Car,90
4526.360056790183,29298,Car,20
4935.628291144081,41549,Transit,45
17.21289909831594,106902,Car,60
2074.489690088129,38353,Car,45
964.2654641443904,36500,Car,40
2211.548436506143,54700,Car,10
1831.3052648080136,10181,Car,20
263.9300065775184,7301,Car,35
8030.686223388457,11870,Car,5
376.3972096079254,180000,Car,25
2518.7219590912882,46932,Car,45
4935.628291144081,30544,Car,30
3906.572641839028,34747,Car,60
2353.339265807489,514168,Car,10
177.88634805085448,133809,Car,45
2068.377681257994,36652,Other,25
1233.672103688236,93752,Car,30
1911.122244688033,575440,Car,90
4165.771554556369,21627,Car,15
1577.169472515998,35634,Car,45
3476.5529712446337,37546,Car,70
3906.572641839028,18111,Car,30
40.24518332906763,96580,Car,30
731.6158641705935,70000,Car,20
5313.288514719413,20859,Car,20
216.1630811115002,23225,Car,20
3005.322515689489,5396,Car,25
232.09858628435913,53955,Bike,55
3460.8760323029132,97335,Car,45
4988.452167014933,1877,Car,45
2539.8658110256165,31961,Car,75
17.21289909831594,52147,Car,15
32.80419330801806,17266,Car,30
1828.9864924247088,39452,Car,10
784.9993835275449,62576,Car,15
56.81777627983004,32373,Car,8
174.56814913513352,21307,Car,70
2920.646488778098,53955,Car,142
783.3004732182135,76359,Transit,50
2340.0053667971383,66178,Car,35
17.649822387596192,9712,Car,20
331.45738310421433,51138,Car,90
1058.2875791497363,125000,Car,15
1378.4329481561615,136260,Car,40
51.94116022178356,571000,Car,20
20.362527619823737,30544,Car,20
3448.7742414025097,6258,Car,5
2375.6048957583703,159805,Car,30
4793.7849543403345,15000,Car,90
4027.83716235682,89491,Car,15
82.21962897779703,74674,Car,30
1505.8902495711786,105380,Car,40
32.80419330801806,25000,Car,10
1686.2433753790658,62576,Car,15
2031.264236909056,72694,Car,15
1932.275716164468,15000,Car,30
1911.122244688033,284452,Car,10
1854.9874839052063,59682,Transit,35
1013.1528395686116,84504,Car,25
1577.169472515998,8611,Car,25
92.39146427949316,16290,Car,45
2191.599621475133,5396,Car,30
2089.9599963266373,12784,Car,10
140.01210628625583,120000,Car,20
817.5440602950174,266341,Car,20
140.01210628625583,514168,Car,141
4793.7849543403345,55399,Transit,45
506.99826567124114,152347,Car,60
2697.0389311706585,101529,Car,20
520.5251585041774,117191,Car,20
3444.088982718044,34531,Car,30
5417.121999091299,73919,Car,30
174.56814913513352,95883,Car,30
69.53558858902565,200000,Car,6
387.5760233847532,131337,Car,60
190.4226230269805,29525,Car,30
5174.717068652069,42615,Car,40
1050.7333964560428,9300,Car,60
2286.329613587375,15000,Car,15
4988.452167014933,78040,Car,15
779.8607376082659,207798,Car,7
2672.5629092903982,19177,Car,15
83.2427159316095,28000,Car,45
4259.5252447824805,55399,Car,40
16.967153641313576,198000,Car,142
2320.207774335904,2158,Car,20
105.0779219995264,8523,Car,10
7611.219150981271,99079,Car,10
2031.264236909056,28000,Car,30
1836.6656558801335,77696,Car,45
54.36875488796769,35071,Car,60
232.09858628435913,4261,Car,10
546.7912909769457,17046,Car,20
2833.0184246670283,14915,Car,30
2555.3260895180456,70142,Car,30
1837.152767589712,11000,Car,30
2286.329613587375,45322,Car,60
520.5251585041774,166870,Car,15
1793.2539565756697,60000,Car,40
5226.4574719524835,18600,Car,15
1505.8902495711786,203624,Car,15
1985.1972463910515,38353,Car,15
1837.152767589712,151700,Car,25
1660.3573813213725,8523,Car,30
224.17696498902583,46932,Car,30
1793.2539565756697,28400,Car,45
684.3996446633791,36000,Car,5
4717.291610722,23971,Car,30
2074.489690088129,99079,Car,30
360.6120384119969,70000,Car,20
2074.489690088129,148086,Car,90
1568.126545641238,133054,Car,90
4813.583350217678,10654,Car,30
2647.0255236680027,43164,Car,40
95.9472615290039,76359,Other,141
2724.5410595244466,67999,Car,45
406.4624805683746,62000,Car,30
4027.83716235682,86540,Transit,45
376.3972096079254,12217,Car,3
76.05738742153386,91631,Car,10
14.727050735184504,11546,Car,20
387.5760233847532,27699,Car,30
1219.4266917698385,83956,Car,10
3294.079719525894,166870,Car,60
1431.9573586634851,22160,Car,10
5887.7175590948955,72978,Car,30
4269.03438620186,52000,Car,60
43.032256899062745,113680,Car,30
1469.7852513054183,115766,Car,25
661.1329156252076,49018,Car,10
2209.848422552094,101812,Car,30
51.94116022178356,28765,Car,30
12.270807728328524,67791,Car,60
387.5760233847532,68000,Car,40
37.76654145645725,50000,Car,35
177.88634805085448,77696,Car,30
3117.255494319013,43704,Car,5
6407.840193839804,18147,Car,60
1828.9864924247088,12300,Car,45
1378.4329481561615,21318,Car,30
3177.14776432953,159805,Car,60
3508.205075583506,18669,Car,40
1300.590000497576,53268,Car,35
5050.036759132712,41717,Car,5
1985.1972463910515,49963,Car,30
8950.058266729697,38688,Car,15
2980.8727131334012,43164,Car,30
1050.7333964560428,6258,Car,25
1621.9559190546183,25000,Car,8
4717.291610722,29515,Car,30
2519.6515280865733,38688,Car,30
1621.9559190546183,244348,Car,25
335.7165695408017,45000,Car,20
2098.3732260899965,66905,Car,10
1548.3401409340267,38900,Car,15
2191.599621475133,141518,Car,60
2519.6515280865733,58000,Bike,15
1114.7115646317434,63922,Car,20
2089.9599963266373,19424,Car,6
5313.288514719413,85000,Car,60
14.727050735184504,8343,Car,25
1985.1972463910515,90556,Car,20
4027.83716235682,103848,Car,90
4233.045660011577,10654,Car,40
1761.3839038486472,63922,Car,60
5313.288514719413,41006,Car,45
14.727050735184504,70000,Car,20
2086.588508726558,34531,Car,15
817.5440602950174,266,Car,25
224.17696498902583,300000,Car,60
1505.8902495711786,131921,Car,22
4988.452167014933,30000,Car,20
4269.03438620186,9588,Car,30
6835.090924202067,83435,Car,25
235.47831910320036,52942,Car,25
3448.7742414025097,8633,Car,15
263.9661930424387,312258,Car,10
2340.0053667971383,533,Car,10
3005.322515689489,60000,Car,40
1711.7457788376007,104294,Car,10
2552.6478539100285,50071,Car,15
2211.548436506143,60000,Car,20
1831.3052648080136,99000,Car,35
543.0700466147426,58595,Car,60
2780.4256528506885,73006,Car,40
4792.543525549976,96721,Car,40
1315.621387054669,10200,Car,10
310.6087932192666,28000,Car,15
4512.853558775294,23309,Transit,30
1219.4266917698385,307666,Car,20
3915.622294327765,20362,Car,25
833.8672116831425,21582,Car,60
3904.366231772678,54978,Car,20
4793.7849543403345,75537,Transit,60
387.5760233847532,50906,Car,90
7611.219150981271,106537,Transit,30
1837.152767589712,32373,Car,15
1680.307794947639,5935,Bike,5
2555.3260895180456,129493,Car,90
1680.307794947639,407,Car,15
3117.255494319013,62760,Car,20
263.9661930424387,69249,Car,15
2519.6515280865733,229759,Car,4
15303.931162096484,32373,Car,50
2555.3260895180456,63922,Car,25
2089.9599963266373,26471,Car,100
5887.7175590948955,35477,Walk,10
2980.8727131334012,61087,Car,30
546.7912909769457,5000,Car,45
7611.219150981271,33374,Car,45
993.3141230239684,19344,Car,30
2031.264236909056,51138,Car,15
845.9740854905951,19720,Car,20
4233.045660011577,83435,Car,15
2375.6048957583703,73006,Car,35
2625.319322877755,8633,Transit,2
3460.8760323029132,29136,Car,20
177.88634805085448,38578,Car,45
5417.121999091299,61087,Transit,60
852.2121856357111,48497,Car,3
376.3972096079254,17266,Car,10
852.2121856357111,21307,Car,20
17.21289909831594,34209,Car,141
4988.452167014933,91631,Bike,10
4793.7849543403345,135000,Car,45
235.47831910320036,33666,Car,5
2539.8658110256165,30544,Car,30
546.7912909769457,31961,Car,25
190.4226230269805,57361,Car,50
69.53558858902565,70000,Car,7
3005.322515689489,70920,Car,15
11187.252927309495,134888,Car,75
817.5440602950174,10774,Car,10
1660.3573813213725,40000,Car,40
845.9740854905951,125152,Car,30
17.649822387596192,19424,Car,60
250.69975959253347,21000,Car,142
16.6978047375029,53955,Car,2
710.0436425445914,53268,Car,45
2286.329613587375,30000,Car,45
787.3347984866379,59560,Car,15
6592.051023140824,33374,Car,10
2647.0255236680027,76359,Car,15
817.5440602950174,75537,Car,5
1378.4329481561615,42615,Car,15
4219.843141706183,85229,Car,20
17.21289909831594,225000,Car,1
1011.4787589504504,7127,Car,10
16.967153641313576,8343,Car,10
2697.0389311706585,4316,Car,40
1884.2009010435795,50711,Car,80
6407.840193839804,10181,Car,45
69.53558858902565,97120,Car,15
232.09858628435913,118000,Car,20
677.285879752,52000,Car,30
2320.207774335904,41006,Car,45
1927.98541304821,65000,Car,30
1505.8902495711786,25356,Car,30
310.6087932192666,25899,Car,5
3382.0149426766625,22806,Other,15
2491.078888450936,74576,Car,15
1568.126545641238,14254,Car,65
3915.622294327765,82444,Car,90
2254.731523362627,61087,Car,5
32.80419330801806,10654,Car,30
430.3458120715692,81449,Car,11
2973.531734799079,19177,Car,10
6339.755456814353,65825,Car,10
677.285879752,56000,Car,25
3379.0426394074775,25030,Car,25
137.84136844086063,129493,Car,15
2647.0255236680027,146011,Car,30
2980.8727131334012,105000,Car,45
1741.7687028962457,246036,Car,5
1352.6509476857848,100000,Car,30
2637.9784679517757,15341,Car,10
3350.685266425556,25453,Car,20
2120.800604059369,39632,Car,15
5484.827170757685,85000,Car,15
2555.3260895180456,34616,Car,30
3379.0426394074775,35634,Car,15
2780.4256528506885,118702,Car,15
2980.8727131334012,48870,Car,40
355.320913042159,131337,Car,8
3350.685266425556,8343,Car,15
4166.572432700924,30896,Car,30
669.6463533498307,26000,Car,15
4512.853558775294,243004,Car,22
848.284757452264,45000,Car,20
27.648972747000617,31288,Car,60
1938.711840489453,19424,Car,20
137.84136844086063,196027,Car,15
1011.4787589504504,5935,Car,15
1568.126545641238,10429,Car,15
13.76742514144423,48870,Walk,1
833.8672116831425,10654,Car,40
2074.489690088129,77000,Car,30
4792.543525549976,64000,Car,15
846.4851631245166,38383,Walk,1
1352.6509476857848,31900,Car,60
376.3972096079254,29830,Car,70
848.284757452264,30000,Car,60
69.53558858902565,14601,Car,45
25.619850479192458,15272,Car,20
2209.848422552094,55996,Car,30
37.76654145645725,42615,Car,15
1599.3119441802817,152718,Car,10
1257.0763868881293,36649,Car,15
932.3884380264492,30349,Car,15
964.2654641443904,75000,Car,142
2724.5410595244466,253590,Car,40
376.3972096079254,21582,Car,11
310.6087932192666,19000,Car,5
3382.0149426766625,69249,Car,20
846.4851631245166,79413,Car,20
1257.0763868881293,43596,Car,15
3476.5529712446337,53955,Car,60
4269.03438620186,26978,Walk,20
269.759781196087,26634,Car,25
2687.8207292284683,215821,Bike,10
1168.6257754600408,91631,Car,45
3.050834461442578,15000,Walk,5
3460.8760323029132,116287,Car,15
2191.599621475133,46932,Car,10
1257.0763868881293,54978,Car,15
911.22834031947,79413,Car,25
2115.9620501162835,102830,Car,70
1044.8538793774817,71268,Car,15
1568.126545641238,117623,Car,60
845.9740854905951,22945,Car,15
3448.7742414025097,33374,Car,30
41.948802464167,6779,Car,40
1069.5467274491916,49639,Car,5
2114.083960404297,32090,Car,20
1300.590000497576,18345,Car,15
3310.57184109785,62000,Car,20
4259.5252447824805,31700,Car,20
1932.275716164468,61087,Car,10
2980.8727131334012,50000,Car,50
269.759781196087,24000,Car,35
3294.079719525894,166870,Car,45
149.94912085052445,25758,Car,10
1300.590000497576,25453,Car,4
15303.931162096484,38688,Transit,30
16.468144144299128,83739,Car,45
1213.610538981761,23000,Car,15
37.76654145645725,43779,Car,55
2068.377681257994,50906,Car,25
4259.5252447824805,93667,Car,30
430.3458120715692,2590,Transit,25
2920.646488778098,15000,Car,35
1915.1020513438148,16187,Car,15
443.8694860582874,158005,Car,40
885.9237858912167,25782,Car,5
4526.360056790183,53268,Car,75
2552.6478539100285,91631,Car,30
1828.9864924247088,32373,Car,35
355.320913042159,5000,Car,40
1378.4329481561615,50906,Car,30
4259.5252447824805,12949,Car,15
1378.4329481561615,194239,Car,25
235.47831910320036,59051,Car,20
1711.7457788376007,6392,Car,11
684.3996446633791,533,Walk,15
846.4851631245166,74700,Other,95
531.7825753048928,94817,Car,25
1352.6509476857848,36652,Car,9
1044.8538793774817,48560,Car,60
6339.755456814353,26471,Car,50
2.72826180817401,63922,Car,23
5174.717068652069,17266,Car,20
1141.0739972048202,3196,Car,60
964.2654641443904,41600,Car,50
2209.848422552094,11472,Car,10
269.759781196087,76000,Car,15
1213.610538981761,42615,Car,20
993.3141230239684,16791,Car,20
2286.329613587375,109508,Car,60
1044.8538793774817,89693,Car,30
18.33267418049767,120000,Car,18
2089.9599963266373,104294,Car,25
310.6087932192666,14966,Car,50
430.3458120715692,7405,Car,20
543.0700466147426,26073,Car,20
13.76742514144423,42615,Car,60
4988.452167014933,117190,Walk,15
2098.3732260899965,73000,Car,15
4792.543525549976,1079,Car,20
3127.013670736022,12100,Car,5
92.39146427949316,18000,Car,10
6407.840193839804,30544,Transit,30
3906.572641839028,25782,Car,30
3005.322515689489,6109,Car,15
4259.5252447824805,142000,Bike,20
100.76707945331876,50906,Car,15
5302.13054306082,59351,Car,10
14.68533706122008,60000,Car,60
3444.088982718044,45000,Car,15
2115.9620501162835,21307,Car,45
310.6087932192666,21600,Car,20
2209.848422552094,9178,Transit,45
1680.307794947639,102515,Car,5
387.5760233847532,38688,Car,90
3350.685266425556,53960,Car,45
190.4226230269805,61087,Car,30
3382.0149426766625,34005,Car,12
235.47831910320036,48870,Car,7
787.3347984866379,21380,Car,10
2980.8727131334012,30544,Car,60
4512.853558775294,8633,Car,10
376.3972096079254,30544,Car,45
3476.5529712446337,208587,Car,20
2286.329613587375,36329,Car,45
1300.590000497576,47975,Car,45
1915.1020513438148,2131,Car,10
82.21962897779703,34800,Car,142
4935.628291144081,196600,Car,30
2098.3732260899965,7353,Car,15
7273.445095061932,37288,Car,60
4259.5252447824805,43164,Car,30
9721.228928984408,25030,Car,60
1793.2539565756697,9163,Car,45
6563.422734862032,10359,Transit,60
1680.307794947639,188041,Car,20
443.8694860582874,190388,Car,8
4793.7849543403345,143000,Walk,15
1013.1528395686116,28057,Car,60
4233.045660011577,98000,Car,15
310.6087932192666,69249,Car,50
1568.126545641238,25000,Car,5
4526.360056790183,4316,Walk,40
1315.621387054669,40725,Car,30
17.649822387596192,29202,Car,45
443.8694860582874,20775,Car,15
814.1070662668714,37769,Car,60
1050.7333964560428,70250,Car,10
5417.121999091299,85300,Transit,45
2211.548436506143,76359,Car,60
6563.422734862032,26634,Car,20
1927.98541304821,30037,Car,20
968.0657487333756,38779,Car,60
1483.6858323664858,144890,Car,65
2518.7219590912882,36503,Car,60
190.4226230269805,163741,Walk,5
4027.83716235682,32580,Car,40
5050.036759132712,2131,Car,50
1915.1020513438148,16187,Car,15
846.4851631245166,143824,Car,20
5599.34627632224,10181,Car,60
3.8031644624400807,7985,Car,10
520.5251585041774,161866,Car,20
669.6463533498307,161655,Car,40
2086.588508726558,14000,Car,15
351.92041002417614,79413,Car,40
69.53558858902565,15300,Car,10
3915.622294327765,106537,Other,15
406.4624805683746,16687,Car,30
677.285879752,15000,Transit,45
443.8694860582874,44846,Car,15
6339.755456814353,70142,Car,60
964.2654641443904,69249,Car,45
16.967153641313576,575237,Car,15
51.94116022178356,39319,Car,20
16.6978047375029,65000,Car,60
2320.207774335904,73006,Car,50
4717.291610722,4300,Car,45
69.53558858902565,52147,Car,15
2697.0389311706585,73379,Car,10
4166.572432700924,89594,Car,45
784.9993835275449,112000,Car,45
2647.0255236680027,140284,Car,20
1793.2539565756697,195000,Transit,60
1114.7115646317434,147627,Car,45
2625.319322877755,106537,Car,5
5417.121999091299,109508,Car,15
2209.848422552094,46402,Car,20
4526.360056790183,43164,Car,10
543.0700466147426,86000,Car,20
114.67716469979418,1629,Bike,10
16.6978047375029,48560,Car,5
1548.3401409340267,24000,Walk,15
2114.083960404297,51797,Car,25
41.948802464167,146011,Car,7
20.672696039149265,39320,Car,30
1213.610538981761,86328,Car,30
5302.13054306082,12217,Car,15
661.1329156252076,45000,Car,15
10215.948057260568,37769,Car,30
4166.572432700924,40000,Car,45
4717.291610722,33668,Car,15
2098.3732260899965,39845,Car,10
5302.13054306082,37288,Car,45
14.727050735184504,85229,Car,15
5050.036759132712,149132,Car,15
4946.505090494199,34531,Car,25
2647.0255236680027,84478,Car,20
2031.264236909056,53955,Car,142
1095.2413525406157,20362,Car,5
2980.8727131334012,67791,Car,10
3.8031644624400807,101436,Car,20
3310.57184109785,45889,Car,10
497.2148369840991,11399,Car,30
224.17696498902583,8523,Car,5
1393.5816733885115,31961,Car,50
1680.307794947639,521208,Car,60
1238.1802166162315,20770,Car,15
595.814902035487,125000,Car,15
1309.8914512399622,946000,Car,15
3904.366231772678,89491,Car,15
661.1329156252076,89000,Car,24
190.4226230269805,34313,Car,25
1793.2539565756697,46932,Car,20
3.050834461442578,23740,Car,5
814.1070662668714,15980,Car,7
2491.078888450936,45811,Car,15
37.76654145645725,23438,Car,10
37.76654145645725,133171,Car,25
543.0700466147426,53268,Car,15
137.84136844086063,40000,Car,15
1915.1020513438148,111993,Car,141
310.6087932192666,15644,Walk,10
2068.377681257994,47089,Car,22
1836.6656558801335,40000,Car,30
4988.452167014933,47941,Walk,20
885.9237858912167,36449,Car,45
1300.590000497576,29525,Car,7
443.8694860582874,2237,Car,50
28.1728158848998,40000,Car,35
387.5760233847532,70142,Car,15
1469.7852513054183,303629,Car,60
1102.2505698932246,69000,Car,30
2518.7219590912882,42552,Car,15
595.814902035487,54000,Car,20
3476.5529712446337,26978,Car,40
932.3884380264492,30215,Car,10
3.050834461442578,86328,Car,5
14.641608659349531,5215,Car,25
83.2427159316095,305,Car,7
592.570902951511,40000,Car,45
2625.319322877755,86540,Car,45
2625.319322877755,14601,Car,141
3.8031644624400807,108990,Car,30
3476.5529712446337,48870,Car,30
2120.800604059369,75091,Car,105
968.0657487333756,157483,Car,45
